Time (s)	P1 (Pa)	P2 (Pa)	P3 (Pa)	P4 (Pa)	P5 (Pa)	P6 (Pa)	P7 (Pa)	P8 (Pa)		H1 (m)	H2 (m)	H3 (m)	H4 (m)
3.966034336	1233.666667	924	577.0666667	126.3333333	4.6	37.2	92.8	24.33333333		0.173666667	0.1434	0.160133333	0.350133333
3.967041312	1236.866667	921.2	575.2666667	125.4666667	10.13333333	36.73333333	92.33333333	22.06666667		0.1738	0.1432	0.160133333	0.349333333
3.968048287	1236.866667	911.6	571.1333333	122.6666667	13.8	34.93333333	91.46666667	21.13333333		0.1738	0.142933333	0.1602	0.348666667
3.969029443	1239.2	915.2666667	571.6	122.6666667	12.4	33.06666667	91.46666667	20.66666667		0.173866667	0.142733333	0.1602	0.3482
3.970036419	1242.866667	925.8	573.4	125.4666667	-8.266666667	30.8	91.46666667	19.73333333		0.173866667	0.142466667	0.1602	0.347733333
3.971043395	1242.866667	920.3333333	568.8	125	-17.46666667	29.86666667	91.46666667	19.26666667		0.173933333	0.142266667	0.1602	0.347333333
3.97205037	1236.866667	912.4666667	561.4666667	122.6666667	0	28.46666667	92.33333333	19.26666667		0.173866667	0.142	0.160266667	0.346866667
3.973031526	1235.933333	916.2	563.7333333	123.6	18.4	26.2	92.33333333	19.26666667		0.173666667	0.141733333	0.160266667	0.346466667
3.974038502	1242.866667	920.3333333	571.6	125	23.4	29.4	91.46666667	17.46666667		0.173533333	0.141466667	0.160266667	0.346
3.975045477	1244.666667	913.8666667	567.8666667	123.6	24.8	36.73333333	91	18.4		0.173466667	0.1412	0.160266667	0.345466667
3.976026633	1241.933333	901.4666667	558.7333333	119	28.46666667	40.86666667	91.46666667	19.26666667		0.173533333	0.140866667	0.160333333	0.345
3.977033609	1244.666667	902.4	562.4	117.6	30.8	39.53333333	91	17.46666667		0.1736	0.140533333	0.160333333	0.3446
3.978040585	1250.666667	913.4	572.4666667	119	29.4	38.13333333	89.13333333	16.06666667		0.173533333	0.1402	0.160333333	0.3442
3.97904756	1245.6	913.8666667	567.8666667	117.1333333	28.46666667	41.8	91	17		0.1734	0.1398	0.1604	0.343866667
3.980028716	1235.533333	900.0666667	557.8	110.2666667	28	45.93333333	92.33333333	17.46666667		0.173333333	0.139333333	0.160466667	0.3434
3.981035692	1239.2	895.4666667	560.5333333	110.2666667	25.73333333	43.66666667	92.33333333	17		0.1734	0.138866667	0.160533333	0.342866667
3.982042667	1249.266667	906.0666667	571.1333333	114.8666667	30.8	36.73333333	91.46666667	16.06666667		0.173466667	0.138333333	0.1606	0.342266667
3.983049643	1252.933333	913.4	568.8	112.6	38.6	32.13333333	89.13333333	14.73333333		0.173466667	0.137866667	0.160666667	0.3416
3.984030799	1248.333333	907.4666667	560.5333333	106.1333333	41.8	33.06666667	90.06666667	14.73333333		0.1734	0.137466667	0.1608	0.3408
3.985037774	1248.333333	898.7333333	557.8	105.2	40.4	35.86666667	91.46666667	16.06666667		0.1734	0.137066667	0.160933333	0.339933333
3.98604475	1252.933333	898.7333333	562.4	108.8666667	36.73333333	37.2	90.06666667	14.73333333		0.173466667	0.1368	0.161	0.339066667
3.987051726	1256.666667	902.4	567.8666667	108.8666667	26.2	34.46666667	88.66666667	10.13333333		0.173533333	0.1366	0.161066667	0.3382
3.988032882	1252.066667	899.2	565.1333333	103.8666667	22.06666667	34.46666667	88.66666667	8.733333333		0.173666667	0.1364	0.1612	0.3374
3.989039857	1246.533333	892.7333333	555.4666667	96	34.46666667	37.2	89.13333333	9.666666667		0.1738	0.136266667	0.161266667	0.336733333
3.990046833	1253.4	894.1333333	557.8	95.13333333	29.86666667	38.6	90.06666667	8.733333333		0.173866667	0.136	0.161333333	0.336066667
3.991027989	1264.466667	904.2	568.8	99.73333333	0	38.6	89.13333333	6.4		0.174	0.1358	0.1614	0.335466667
3.992034964	1263.066667	909.7333333	569.7333333	98.8	5.066666667	42.26666667	87.73333333	4.6		0.174133333	0.135666667	0.161466667	0.3348
3.99304194	1252.933333	902.8666667	559.2	93.26666667	40.4	41.8	88.66666667	3.666666667		0.174133333	0.1356	0.161533333	0.334266667
3.994048916	1245.6	897.8	552.7333333	90.06666667	45.46666667	39.53333333	89.13333333	3.666666667		0.174133333	0.1354	0.1616	0.333933333
3.995030071	1248.333333	902.8666667	557.8	91.86666667	34.93333333	40.86666667	87.73333333	2.266666667		0.174066667	0.135266667	0.1616	0.333533333
3.996037047	1258	913.4	565.1333333	92.33333333	40.86666667	44.6	86.4	1.4		0.174	0.135266667	0.161733333	0.333133333
3.997044023	1259.4	912.4666667	562.8666667	88.2	44.6	47.33333333	86.4	2.266666667		0.173866667	0.135333333	0.161733333	0.332933333
3.998050998	1255.266667	896.8666667	558.7333333	81.8	30.8	50.53333333	86.4	4.6		0.1738	0.1354	0.161733333	0.332733333
3.999032154	1256.666667	890	563.7333333	81.8	6	51	85.93333333	4.6		0.1738	0.1354	0.161733333	0.332333333
4.00003913	1263.066667	900.5333333	569.7333333	85	-12.4	42.26666667	86.4	1.4		0.1738	0.135466667	0.161866667	0.331733333
4.001046106	1263.066667	908.8	562.4	83.13333333	-22.06666667	33.06666667	86.4	-0.933333333		0.173733333	0.135533333	0.161933333	0.330933333
4.002027261	1256.666667	900.0666667	549.0666667	77.2	-31.73333333	33.53333333	85.93333333	-0.933333333		0.173666667	0.1356	0.162	0.330066667
4.003034237	1251.6	890.4666667	544	75.8	-36.73333333	37.2	85	0		0.173666667	0.135666667	0.1622	0.329333333
4.004041213	1253.4	886.3333333	552.7333333	79.93333333	-34.46666667	38.6	84.06666667	0		0.173666667	0.1358	0.162266667	0.328666667
4.005048188	1255.733333	884	562.4	83.6	-29.4	38.13333333	85	-0.933333333		0.1738	0.135933333	0.162333333	0.328066667
4.006029344	1255.733333	880.3333333	561.4666667	79.46666667	-26.2	37.2	85	-0.933333333		0.173733333	0.1362	0.162466667	0.3274
4.00703632	1257.066667	883.0666667	557.3333333	73.06666667	-44.6	37.2	85.93333333	0		0.173666667	0.1364	0.162533333	0.3268
4.008043295	1264	895.0666667	559.2	72.13333333	-88.66666667	37.2	85.93333333	-0.933333333		0.173533333	0.1366	0.162666667	0.326266667
4.009050271	1267.666667	889.0666667	566.0666667	75.8	-107.0666667	38.13333333	85	-3.666666667		0.173466667	0.136733333	0.162733333	0.3258
4.010031427	1261.666667	862.8666667	566.5333333	78.6	-77.66666667	38.13333333	85	-6.4		0.1734	0.136866667	0.1628	0.3254
4.011038403	1252.066667	849.5333333	559.2	76.73333333	-69.4	35.86666667	86.4	-6.4		0.173333333	0.137	0.162933333	0.325066667
4.012045378	1251.6	860.6	555.0666667	73.06666667	-91	34.46666667	87.73333333	-5.066666667		0.173266667	0.137133333	0.163133333	0.3248
4.013026534	1261.666667	882.6	555.4666667	73.53333333	-67.53333333	31.26666667	88.66666667	-5.066666667		0.173333333	0.137266667	0.1632	0.3244
4.01403351	1267.666667	894.1333333	550	74.86666667	-24.8	27.6	87.73333333	-6.4		0.1734	0.137466667	0.163333333	0.323933333
4.015040485	1263.066667	891.3333333	538.9333333	71.66666667	-21.13333333	25.73333333	87.26666667	-7.333333333		0.173333333	0.1376	0.163533333	0.323666667
4.016047461	1258	878.9333333	541.7333333	68	-24.8	26.2	87.73333333	-7.333333333		0.1732	0.137733333	0.163666667	0.3232
4.017028617	1256.666667	868.4	555.4666667	68	-21.13333333	24.8	87.73333333	-6.4		0.173	0.137933333	0.1638	0.3228
4.018035593	1255.266667	863.3333333	565.1333333	69.4	-32.13333333	19.73333333	87.26666667	-8.266666667		0.172933333	0.1382	0.163933333	0.322466667
4.019042568	1254.333333	856	568.8	69.4	-44.6	16.06666667	86.4	-10.13333333		0.173133333	0.138466667	0.164	0.322266667
4.020049544	1255.266667	850.4666667	571.6	70.73333333	-45.93333333	13.33333333	86.4	-11		0.173266667	0.138666667	0.164066667	0.322133333
4.0210307	1251.6	849.5333333	567.8666667	71.66666667	-45.46666667	11.46666667	86.4	-11		0.173133333	0.138933333	0.164133333	0.321933333
4.022037675	1247	850.4666667	563.7333333	71.66666667	-40.86666667	11	86.4	-13.8		0.172866667	0.1392	0.164133333	0.321466667
4.023044651	1251.6	856.9333333	561.4666667	73.06666667	-27.13333333	8.733333333	85.93333333	-17		0.172666667	0.139466667	0.164266667	0.320866667
4.024025807	1255.266667	863.3333333	557.3333333	74.4	-13.33333333	6	85.93333333	-15.6		0.172666667	0.139733333	0.164266667	0.320333333
4.025032782	1254.333333	864.2666667	555.4666667	74.86666667	-7.333333333	3.666666667	86.4	-13.33333333		0.1728	0.14	0.1644	0.3198
4.026039758	1253.4	862.8666667	560.0666667	77.2	-13.33333333	1.4	85	-13.8		0.172733333	0.140266667	0.1644	0.319133333
4.027046734	1255.266667	860.6	560.5333333	78.13333333	-21.13333333	-0.933333333	84.06666667	-15.6		0.172533333	0.140466667	0.164466667	0.3186
4.02802789	1251.6	855.5333333	560.5333333	75.8	-22.53333333	-2.733333333	83.6	-16.06666667		0.172466667	0.140733333	0.164533333	0.318133333
4.029034865	1245.6	846.8	557.3333333	73.53333333	-25.73333333	-6	83.6	-17		0.172533333	0.140933333	0.1646	0.3178
4.030041841	1244.666667	841.7333333	555.4666667	73.53333333	-27.13333333	-7.333333333	82.26666667	-17		0.172533333	0.141133333	0.164733333	0.317533333
4.031048817	1251.6	845.8666667	564.2	76.73333333	-20.66666667	-8.733333333	81.33333333	-18.4		0.1724	0.141333333	0.1648	0.317333333
4.032029972	1252.933333	848.2	570.2	76.73333333	-17	-8.733333333	79.93333333	-20.66666667		0.1722	0.141466667	0.164866667	0.317
4.033036948	1248.333333	848.2	560.5333333	73.53333333	-23.4	-8.733333333	79.93333333	-20.66666667		0.172133333	0.1416	0.164933333	0.3166
4.034043924	1246.533333	857.8	555.4666667	74.4	-32.13333333	-9.666666667	79.93333333	-20.66666667		0.1722	0.1418	0.165133333	0.3162
4.035050899	1249.733333	857.8	560.0666667	77.2	-34.46666667	-10.13333333	79	-21.13333333		0.172266667	0.142	0.1652	0.315733333
4.036032055	1251.6	838.5333333	561.4666667	78.13333333	-32.13333333	-11.46666667	77.66666667	-22.53333333		0.172133333	0.1422	0.165266667	0.315266667
4.037039031	1246.533333	830.7333333	557.8	75.8	-31.73333333	-13.33333333	76.26666667	-22.53333333		0.171933333	0.142466667	0.1654	0.314933333
4.038046006	1244.2	839.9333333	557.8	74.4	-29.86666667	-12.4	74.86666667	-23.4		0.171866667	0.142733333	0.165533333	0.314666667
4.039027162	1247	849.5333333	565.1333333	77.2	-29.86666667	-11.46666667	74	-24.8		0.171933333	0.143	0.1656	0.314333333
4.040034138	1243.333333	848.2	571.6	78.6	-44.6	-11	74	-24.8		0.172066667	0.143266667	0.1656	0.314
4.041041114	1235.933333	839.9333333	565.1333333	76.73333333	-63.86666667	-12.4	73.53333333	-24.8		0.172	0.143466667	0.1656	0.3136
4.042048089	1238.266667	843.6	558.7333333	74.86666667	-66.6	-13.8	72.13333333	-25.73333333		0.171933333	0.1436	0.1656	0.313333333
4.043029245	1244.666667	854.1333333	562.4	78.13333333	-55.6	-13.8	71.2	-26.2		0.171866667	0.143866667	0.165666667	0.312933333
4.044036221	1244.2	852.3333333	562.4	79.46666667	-46.86666667	-13.33333333	71.2	-27.13333333		0.172	0.144066667	0.165666667	0.312733333
4.045043196	1240.533333	845.8666667	556.4	78.6	-56.53333333	-12.4	70.73333333	-28		0.172066667	0.144333333	0.165666667	0.312666667
4.046050172	1240.533333	841.7333333	555.0666667	77.2	-83.6	-12.4	69.86666667	-28.46666667		0.172	0.144466667	0.165666667	0.3126
4.047031328	1239.2	838.5333333	557.3333333	74.86666667	-95.13333333	-11.46666667	69.86666667	-29.4		0.171866667	0.144666667	0.165666667	0.312333333
4.048038304	1236.866667	842.2	557.3333333	74.4	-74	-10.13333333	69.4	-30.8		0.1718	0.144733333	0.165666667	0.312133333
4.049045279	1239.2	849.5333333	559.2	74.86666667	-49.6	-9.666666667	67.53333333	-32.13333333		0.171933333	0.144866667	0.165733333	0.311733333
4.050052255	1240.533333	849.5333333	560.0666667	74.4	-58.33333333	-7.333333333	67.53333333	-33.06666667		0.172	0.145	0.165733333	0.311266667
4.051033411	1238.266667	843.1333333	553.6666667	70.73333333	-80.4	-5.066666667	67.53333333	-33.06666667		0.171933333	0.145	0.165733333	0.310733333
4.052040386	1237.333333	840.8	551.8	69.86666667	-85	-2.733333333	67.53333333	-33.53333333		0.171733333	0.145	0.1658	0.310266667
4.053047362	1241	842.2	557.3333333	72.13333333	-68	-2.266666667	66.13333333	-34.46666667		0.171666667	0.145066667	0.165866667	0.309733333
4.054028518	1240.533333	838.5333333	558.7333333	73.06666667	-52.86666667	-2.266666667	65.73333333	-35.4		0.171733333	0.145133333	0.165866667	0.309266667
4.055035493	1233.2	829.8	554.1333333	70.73333333	-50.53333333	-2.733333333	64.33333333	-35.86666667		0.1718	0.145266667	0.166	0.3088
4.056042469	1228.6	829.8	549.0666667	68	-53.26666667	-3.666666667	63.4	-35.86666667		0.1718	0.145333333	0.166133333	0.308333333
4.057049445	1233.2	838.0666667	551.3333333	68	-56.53333333	-3.666666667	63.4	-38.13333333		0.1718	0.1454	0.166266667	0.3078
4.058030601	1236.866667	841.7333333	555.4666667	68	-62.93333333	-5.066666667	62	-39.53333333		0.171866667	0.145466667	0.1664	0.3072
4.059037576	1229.533333	838.0666667	548.1333333	64.33333333	-72.6	-7.333333333	61.13333333	-39.06666667		0.171933333	0.145466667	0.166466667	0.306533333
4.060044552	1222.2	836.2	538.9333333	60.66666667	-74	-6.4	61.13333333	-39.06666667		0.171866667	0.145533333	0.166466667	0.305866667
4.061051528	1228.6	841.7333333	546.7333333	62	-83.6	-6	60.66666667	-39.53333333		0.1718	0.145533333	0.166533333	0.305266667
4.062032683	1239.2	850.4666667	558.7333333	66.6	-110.7333333	-6.4	59.73333333	-40.4		0.1718	0.145466667	0.166533333	0.3048
4.063039659	1238.266667	853.2	557.8	64.8	-111.2	-8.733333333	59.73333333	-40.86666667		0.1718	0.145466667	0.1666	0.3044
4.064046635	1233.666667	847.2666667	552.7333333	62.93333333	-90.06666667	-9.666666667	59.73333333	-40.4		0.1718	0.145333333	0.166666667	0.304
4.06502779	1233.666667	840.8	551.3333333	63.4	-96.46666667	-9.666666667	59.26666667	-40.4		0.171733333	0.145266667	0.166733333	0.303666667
4.066034766	1234.6	839.4666667	548.1333333	64.8	-103.8666667	-11	57.46666667	-42.73333333		0.1716	0.145266667	0.166733333	0.303333333
4.067041742	1232.266667	841.7333333	545.4	64.33333333	-95.13333333	-13.33333333	56.06666667	-44.13333333		0.171533333	0.145266667	0.166733333	0.302866667
4.068048717	1227.2	839.9333333	545.4	62	-98.33333333	-14.73333333	55.6	-42.73333333		0.171466667	0.145266667	0.166733333	0.302333333
4.069029873	1222.666667	836.2	545.4	59.26666667	-98.8	-15.13333333	55.6	-42.73333333		0.171466667	0.145333333	0.166733333	0.3018
4.070036849	1222.666667	838.0666667	548.1333333	57.86666667	-80.4	-16.06666667	55.6	-43.2		0.171466667	0.145466667	0.166733333	0.301266667
4.071043825	1224.933333	840.8	553.6666667	57.86666667	-69.4	-17	53.26666667	-44.13333333		0.1714	0.145466667	0.166666667	0.3008
4.0720508	1228.133333	838.0666667	554.1333333	58.33333333	-65.73333333	-18.4	51.93333333	-45.46666667		0.171466667	0.145533333	0.166666667	0.300266667
4.073031956	1228.133333	829.8	550	57.86666667	-57.86666667	-18.4	52.4	-45.46666667		0.1714	0.145466667	0.1666	0.299866667
4.074038932	1224.933333	825.6666667	544	57	-64.33333333	-18.4	52.4	-44.6		0.171333333	0.145466667	0.1666	0.2996
4.075045907	1224.933333	828.4	544	55.6	-85	-18.4	51.93333333	-45.46666667		0.171266667	0.145533333	0.166533333	0.299333333
4.076027063	1229.533333	839.4666667	548.1333333	56.53333333	-90.06666667	-18.4	50.53333333	-46.4		0.171266667	0.145666667	0.166466667	0.299066667
4.077034039	1232.266667	848.2	550.4666667	56.53333333	-76.26666667	-18.4	49.6	-46.4		0.171333333	0.145866667	0.166466667	0.298866667
4.078041015	1228.6	843.6	547.6666667	54.2	-62.93333333	-18.4	49.6	-46.4		0.1714	0.146	0.1664	0.298666667
4.07904799	1224.933333	834.4	545.4	51.93333333	-63.86666667	-18.4	49.6	-46.4		0.171266667	0.146066667	0.1664	0.2984
4.080029146	1228.133333	836.2	543.0666667	51.46666667	-68.93333333	-18.4	49.13333333	-46.4		0.171	0.146133333	0.166333333	0.2982
4.081036122	1232.266667	841.7333333	540.8	52.86666667	-70.26666667	-18.4	48.26666667	-45.46666667		0.170933333	0.146266667	0.166266667	0.298133333
4.082043097	1230.933333	841.7333333	544	53.26666667	-68	-18.4	47.33333333	-44.6		0.170866667	0.146333333	0.1662	0.298066667
4.083050073	1228.133333	841.7333333	548.1333333	54.2	-69.4	-17.46666667	46.86666667	-44.6		0.1708	0.1464	0.1662	0.298
4.084031229	1227.2	839.9333333	547.6666667	54.66666667	-79	-16.06666667	45.93333333	-44.6		0.170666667	0.146533333	0.166133333	0.298066667
4.085038204	1223.533333	839.4666667	546.3333333	54.2	-90.06666667	-15.13333333	45.93333333	-44.13333333		0.170466667	0.146666667	0.166066667	0.298133333
4.08604518	1219.866667	841.7333333	547.6666667	51.93333333	-91	-14.73333333	45.93333333	-43.2		0.1704	0.1468	0.166	0.297933333
4.087026336	1222.666667	847.2666667	553.6666667	51.46666667	-81.33333333	-14.73333333	44.6	-43.2		0.170533333	0.146933333	0.165933333	0.2976
4.088033312	1228.6	848.2	563.7333333	51.46666667	-68	-14.73333333	44.6	-42.73333333		0.170666667	0.1472	0.165866667	0.297266667
4.089040287	1228.6	843.1333333	570.2	48.26666667	-57.86666667	-14.73333333	44.6	-40.86666667		0.170666667	0.147333333	0.1658	0.297
4.090047263	1225.866667	841.7333333	566.5333333	44.6	-46.86666667	-15.13333333	44.6	-40.4		0.170466667	0.147533333	0.165733333	0.2966
4.091028419	1224.466667	842.2	556.4	45.46666667	-42.26666667	-15.13333333	44.6	-39.53333333		0.1704	0.1476	0.165666667	0.2962
4.092035394	1225.866667	840.8	551.3333333	46.86666667	-53.26666667	-15.13333333	44.6	-39.53333333		0.170466667	0.147733333	0.165533333	0.295733333
4.09304237	1227.2	843.6	555.0666667	47.8	-67.53333333	-16.06666667	44.13333333	-39.53333333		0.170533333	0.147866667	0.165466667	0.295266667
4.094049346	1227.2	848.2	555.0666667	46.4	-80.4	-17	44.13333333	-39.53333333		0.1704	0.148	0.1654	0.294733333
4.095030501	1228.133333	846.8	548.1333333	44.13333333	-101.0666667	-17	44.13333333	-39.06666667		0.170066667	0.148066667	0.165333333	0.2942
4.096037477	1229.533333	841.7333333	544	42.73333333	-111.2	-17.46666667	44.13333333	-38.13333333		0.169866667	0.148133333	0.165266667	0.293666667
4.097044453	1232.266667	843.1333333	545.4	41.33333333	-95.13333333	-17.46666667	44.13333333	-37.2		0.1698	0.148266667	0.165133333	0.293133333
4.098051428	1234.6	849.5333333	550	41.33333333	-81.8	-17.46666667	44.13333333	-37.2		0.1698	0.148266667	0.165	0.2926
4.099032584	1232.266667	846.8	541.7333333	39.53333333	-85.46666667	-18.4	44.13333333	-36.73333333		0.1696	0.1484	0.164866667	0.292066667
4.10003956	1228.133333	838.0666667	533	39.06666667	-92.33333333	-19.73333333	44.13333333	-35.86666667		0.1694	0.1484	0.164733333	0.291533333
4.101046536	1227.2	836.2	540.3333333	40.4	-98.33333333	-19.73333333	44.13333333	-35.4		0.169266667	0.148533333	0.1646	0.291133333
4.102027691	1228.133333	839.9333333	546.7333333	41.33333333	-106.1333333	-19.73333333	44.13333333	-34.46666667		0.1692	0.1486	0.164466667	0.2908
4.103034667	1226.333333	838.5333333	546.3333333	41.33333333	-111.2	-20.66666667	43.2	-34.46666667		0.169	0.1486	0.1644	0.290333333
4.104041643	1228.133333	838.5333333	544.4666667	39.53333333	-112.1333333	-20.66666667	43.2	-35.4		0.1686	0.148666667	0.164266667	0.29
4.105048618	1229.533333	841.7333333	545.4	39.06666667	-118.0666667	-20.66666667	43.2	-35.4		0.168266667	0.148733333	0.164133333	0.289666667
4.106029774	1230.933333	840.8	548.1333333	36.73333333	-127.2666667	-20.66666667	43.2	-34.46666667		0.168133333	0.148733333	0.164	0.2894
4.10703675	1233.2	839.9333333	551.8	35.4	-123.6	-19.73333333	43.2	-34.46666667		0.168266667	0.148733333	0.163933333	0.288933333
